id,father_id,试卷类别,Egs对应标签题型,题型,基本题型,Directions材料题干,选项与解析,题干,正确答案解析,选项是否随机出现,是否依赖上级父题目,子题目是否可以随机出现,资源地址,解析
"ff80808136e6ff90013754bbc0ed1fd8","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV style=""LINE-HEIGHT: 125%""><SPAN style=""LINE-HEIGHT: 125%; COLOR: black"">W</SPAN><SPAN style=""LINE-HEIGHT: 125%; COLOR: black"">：dfd </SPAN><SPAN style=""LINE-HEIGHT: 125%; COLOR: black"">Would you like to see a menu? </SPAN></DIV><DIV style=""LINE-HEIGHT: 125%""><SPAN style=""LINE-HEIGHT: 125%; COLOR: black"">M</SPAN><SPAN style=""LINE-HEIGHT: 125%; COLOR: black"">：dfd </SPAN><SPAN style=""LINE-HEIGHT: 125%; COLOR: black"">No</SPAN><SPAN style=""LINE-HEIGHT: 125%; COLOR: black"">，</SPAN><SPAN style=""LINE-HEIGHT: 125%; COLOR: black"">thank you. I already know what I want to order. </SPAN></DIV><SPAN style=""COLOR: black; FONT-SIZE: 10.5pt"">Q</SPAN><SPAN style=""COLOR: black; FONT-SIZE: 10.5pt"">：dfd&nbsp; </SPAN><SPAN style=""COLOR: black; FONT-SIZE: 10.5pt"">Where did the conversation most probably take place?</SPAN></div>"," ","","0","0","2","/resourcefile/201206/710/20120606124929746.mp3",""
"ff80808136e6ff90013754bc96141fda","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV><SPAN style=""COLOR: black"">W: How much are these pens? </SPAN></DIV><DIV><SPAN style=""COLOR: black"">M: They used to be 60 cents each but now it's 1 dollar for two. </SPAN></DIV><SPAN style=""COLOR: black; FONT-SIZE: 10.5pt"">Q: How much will the man pay if he buys two pens? </SPAN></div>","  ","","0","0","2","/resourcefile/201206/710/20120606124950541.mp3",""
"ff80808136e6ff90013754bd6d001fdd","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV><SPAN style=""COLOR: black"">W: Why didn't you call me last night. Peter? </SPAN></DIV><DIV><SPAN style=""COLOR: black"">M: I did. But your line was always busy. &nbsp; </SPAN></DIV><DIV><SPAN style=""COLOR: black"">Q: What does the man mean? &nbsp;</SPAN></DIV></div>","  ","","0","0","2","/resourcefile/201206/710/20120606125006408.mp3",""
"ff80808136e6ff90013754be38441fdf","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV><SPAN style=""COLOR: black"">W: It's 10:45 already and I'll miss my 11 o'clock plane. &nbsp; </SPAN></DIV><DIV><SPAN style=""COLOR: black"">M: Don't worry. The clock is halt an hour fast. &nbsp; </SPAN></DIV><SPAN style=""COLOR: black; FONT-SIZE: 10.5pt"">Q: When does the conversation take place?&nbsp;&nbsp;</SPAN></div>","  ","","0","0","2","/resourcefile/201206/710/20120606125026236.mp3",""
"ff80808136e6ff90013754bef9cf1feb","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV><SPAN style=""COLOR: black"">W: Did you see Mr. Black this morning? </SPAN></DIV><DIV><SPAN style=""COLOR: black"">M: Yes, he was having his breakfast at the dining room when I saw him. &nbsp; </SPAN></DIV><SPAN style=""COLOR: black; FONT-SIZE: 10.5pt"">Q: Where was Mr. Black when the man saw him? </SPAN></div>","  ","","0","0","2","/resourcefile/201206/710/20120606125036216.mp3",""
"ff80808136e6ff90013754bfbe141fee","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV><SPAN style=""COLOR: black"">W: Is your brother older than you? </SPAN></DIV><DIV><SPAN style=""COLOR: black"">M: No. he is 3 years younger. &nbsp;He is 18. &nbsp; </SPAN></DIV><DIV><SPAN style=""COLOR: black"">Q: How old is the man? &nbsp; &nbsp;</SPAN></DIV></div>"," ","","0","0","2","/resourcefile/201206/710/20120606125046808.mp3",""
"ff80808136e6ff900137580798632007","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV style=""LINE-HEIGHT: 125%""><SPAN style=""LINE-HEIGHT: 125%"">W: dfd The plane is leaving in haft an hour. &nbsp; </SPAN></DIV><DIV style=""LINE-HEIGHT: 125%""><SPAN style=""LINE-HEIGHT: 125%"">M: df Yes. Now it's a quarter to five. &nbsp; </SPAN></DIV><SPAN style=""FONT-SIZE: 10.5pt"">Q: df When will the plane leave?&nbsp;&nbsp; </SPAN></div>"," ","","0","0","2","/resourcefile/201206/710/20120606131148159.mp3",""
"ff80808136e6ff90013758088bc62009","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV style=""LINE-HEIGHT: 125%""><SPAN style=""LINE-HEIGHT: 125%"">W: dfd Do you like Mr. Zhang's classes? </SPAN></DIV><DIV style=""LINE-HEIGHT: 125%""><SPAN style=""LINE-HEIGHT: 125%"">M: dfdf I never miss his class. you know.&nbsp;&nbsp; </SPAN></DIV><SPAN style=""FONT-SIZE: 10.5pt"">Q: dfd What do you learn from the conversation?</SPAN></div>"," ","","0","0","2","/resourcefile/201206/710/20120606131158873.mp3",""
"ff80808136e6ff900137580ab64b200b","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV style=""LINE-HEIGHT: 125%""><SPAN style=""LINE-HEIGHT: 125%; COLOR: black"">W: dfd I'm planning a trip to Beijing this summer vocation. Do you want to join me? </SPAN></DIV><DIV style=""LINE-HEIGHT: 125%""><SPAN style=""LINE-HEIGHT: 125%; COLOR: black"">M: dfd I'd love to. But I'll be working part time in a shop.&nbsp;&nbsp; </SPAN></DIV><SPAN style=""COLOR: black; FONT-SIZE: 10.5pt"">Q: dfdf What will the man do during the summer vocation?&nbsp;</SPAN></div>"," ","","0","0","2","/resourcefile/201206/710/20120606131210219.mp3",""
"ff80808136e6ff900137580b8520200d","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV style=""LINE-HEIGHT: 125%"">W: dfd I'd like to change this red table cloth with the green one.</DIV><DIV style=""LINE-HEIGHT: 125%"">M: dfd Ok. The red one is only $ 11, and the green one is $ 15.</DIV><DIV style=""LINE-HEIGHT: 125%"">Q: dfd How much more money should the woman give the man?</DIV></div>","  ","","0","0","2","/resourcefile/201206/710/20120606131227545.mp3",""
"ff80808136e6ff900137580c73b5200f","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV style=""LINE-HEIGHT: 125%"">W: dfd Where are my reading glasses?</DIV><DIV style=""LINE-HEIGHT: 125%"">M: df&nbsp; Look, they are right over there, on the coffee table.</DIV><SPAN style=""FONT-SIZE: 10.5pt"">Q: dfd Where are the woman's reading glasses?&nbsp;&nbsp;&nbsp; </SPAN></div>"," ","","0","0","2","/resourcefile/201206/710/2012060613123728.mp3",""
"ff80808136e6ff900137580d36a42011","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><SUP><DIV style=""LINE-HEIGHT: 125%"">M: dfd I'm 60 years old. Is it possible for me to learn drawing?</DIV><DIV style=""LINE-HEIGHT: 125%"">W: dfd It's never too old to learn.</DIV><SPAN style=""FONT-SIZE: 10.5pt"">Q: df What does the woman mean?</SPAN></SUP></div>"," ","","0","0","2","/resourcefile/201206/710/20120606131249114.mp3",""
"ff80808136e6ff900137580e021d2013","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV><SPAN style=""COLOR: black"">M: What kind of music do you like? </SPAN></DIV><DIV><SPAN style=""COLOR: black"">W: I like pop music and rock music. But, rock music is my favorite. </SPAN></DIV><DIV><SPAN style=""COLOR: black"">Q: What kind of music does the woman like best? </SPAN></DIV></div>"," ","","0","0","2","/resourcefile/201206/710/20120606131258984.mp3",""
"ff80808136e6ff900137580ee4ea2015","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV><SPAN style=""COLOR: black"">M: I'd like to buy a pair of shoes. </SPAN></DIV><DIV><SPAN style=""COLOR: black"">W: Please go up on the third floor. </SPAN></DIV><SPAN style=""COLOR: black; FONT-SIZE: 10.5pt"">Q: Where does the conversation most likely take place? </SPAN></div>"," ","","0","0","2","/resourcefile/201206/710/20120606131309685.mp3",""
"ff80808136e6ff900137580fd7672017","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV>W: Why don't you turn on the light? It's so dark.</DIV><DIV>M: I don't know where the switch is. My glasses are gone.</DIV><SPAN style=""FONT-SIZE: 10.5pt"">Q: What can we learn from the dialogue? </SPAN></div>"," ","","0","0","2","/resourcefile/201206/710/20120606131318973.mp3",""
"ff80808136e6ff9001375810acd62019","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV>W: Have you read the book of Gone with the Wind?</DIV><DIV>M: No, but I saw the movie, so I know the story.</DIV><SPAN style=""FONT-SIZE: 10.5pt"">Q: Why does the man know the story? </SPAN></div>"," ","","0","0","2","/resourcefile/201206/710/20120606131328636.mp3",""
"ff80808136e6ff900137581ab8f92029","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">M</SPAN><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">：df </SPAN><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">Would you like to have dinner with me on Saturday? </SPAN></DIV><DIV><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">W</SPAN><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">：df </SPAN><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">Thank you very much</SPAN><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">，</SPAN><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">but I am going to the theater that evening. </SPAN></DIV><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">Q</SPAN><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">：df </SPAN><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">What is the woman going to do on Saturday?</SPAN></div>"," ","","0","0","2","/resourcefile/201206/710/20120606131817155.mp3",""
"ff80808136e6ff900137581bf4f5202c","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">M</SPAN><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">：fg </SPAN><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">I'd like a white dress please</SPAN><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">，</SPAN><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">one without collar and belt. </SPAN></DIV><DIV><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">W</SPAN><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">：fg </SPAN><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">This one might suit you</SPAN><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">，</SPAN><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">Madam. Try it on please. </SPAN></DIV><DIV><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">Q</SPAN><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">：fg </SPAN><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">What sort of dress does the woman want?</SPAN></DIV></div>"," ","","0","0","2","/resourcefile/201206/710/20120606131831399.mp3",""
"ff80808136e6ff900137581d13f2202e","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">W</SPAN><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">：d&nbsp; </SPAN><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">What do you think of London? </SPAN></DIV><DIV><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">M</SPAN><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">：df </SPAN><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">It's interesting. In almost every street</SPAN><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">，</SPAN><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">you can see buildings of different styles. </SPAN></DIV><DIV style=""LINE-HEIGHT: 125%""><SPAN style=""LINE-HEIGHT: 125%; COLOR: black; FONT-SIZE: 11pt"">Q</SPAN><SPAN style=""LINE-HEIGHT: 125%; COLOR: black; FONT-SIZE: 11pt"">：ddf </SPAN><SPAN style=""LINE-HEIGHT: 125%; COLOR: black; FONT-SIZE: 11pt"">What is the man's opinion of London?</SPAN></DIV></div>"," ","","0","0","2","/resourcefile/201206/710/2012060613184540.mp3",""
"ff80808136e6ff900137581de3ba2030","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV>W: How do I take the medicine, doctor?</DIV><DIV>M: Three times a day and two tablets each time.</DIV><SPAN style=""FONT-SIZE: 10.5pt"">Q: Where does the conversation most likely take place?</SPAN></div>"," ","","0","0","2","/resourcefile/201206/710/20120606131854271.mp3",""
"ff80808136e6ff900137581eb9c92032","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV>W: Excuse me, can you tell me the way to the central station?</DIV><DIV>M: I'm afraid I can't. I've only been here one week myself.</DIV><SPAN style=""FONT-SIZE: 10.5pt"">Q: Why can't the man help the woman? </SPAN></div>"," ","","0","0","2","/resourcefile/201206/710/20120606131903966.mp3",""
"ff80808136e6ff900137581fde3b2034","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV>W: Michael, would you like to eat out tonight?</DIV><DIV>M: Oh, I'd really like to, but I have promised my sister to see a movie with her tonight.</DIV><SPAN style=""FONT-SIZE: 10.5pt"">Q: What will the man do this evening? </SPAN></div>"," ","","0","0","2","/resourcefile/201206/710/2012060613191435.mp3",""
"ff80808136e6ff9001375820acc22036","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV>W: Why don't you join me at the gym sometime? I can get you a guest pass.</DIV><DIV>M: Well, maybe someday, but I'm pretty lazy about things like that.</DIV><SPAN style=""FONT-SIZE: 10.5pt"">Q: What do you know about the man? </SPAN></div>"," ","","0","0","2","/resourcefile/201206/710/20120606131925389.mp3",""
"ff80808136e6ff90013758218db62038","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV>W: Oh, there is so much dirt on the floor. I wonder how it got there.</DIV><DIV>M: Let me get the dust pan and brush. I'll clean it up for you.</DIV><SPAN style=""FONT-SIZE: 10.5pt"">Q: What is the man going to do for the woman? </SPAN></div>"," ","","0","0","2","/resourcefile/201206/710/20120606131936490.mp3",""
"ff80808136e6ff90013758225ade203a","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV>W: Excuse me, could you tell me where the post office is?</DIV><DIV>M: Uh, let me see now. It's on the left next to the drug store.</DIV><DIV>Q: Where is the drug store?</DIV></div>"," ","","0","0","2","/resourcefile/201206/710/20120606131945849.mp3",""
"ff80808136e6ff900137582319c8203c","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV>W: How do you compare Tom with Jack?</DIV><DIV>M: Tom is clever and Jack is honest. I think Jack is more faithful.</DIV><SPAN style=""FONT-SIZE: 10.5pt"">Q: What do we learn from this conversation?</SPAN></div>"," ","","0","0","2","/resourcefile/201206/710/20120606131955140.mp3",""
"ff80808136e6ff900137582cbe25204e","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">M</SPAN><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">：dfd </SPAN><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">I have no idea if they will come to the party or not. </SPAN></DIV><DIV><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">W</SPAN><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">：df </SPAN><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">Don't worry. We have enough food for all of them.</SPAN></DIV><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">Q</SPAN><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">：df </SPAN><SPAN style=""COLOR: black; FONT-SIZE: 11pt"">What does the woman mean?</SPAN></div>"," ","","0","0","2","/resourcefile/201206/710/2012060613253233.mp3",""
"ff80808136e6ff90013759b8266020d0","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV>W: Did you cook the soup yourself, Mike? It's delicious.</DIV><DIV>M: No. My mother cooked it for me.</DIV><DIV>Q: Who cooked the soup?</DIV></div>","  ","","0","0","2","/resourcefile/201206/710/20120606133833959.mp3",""
"ff80808136e6ff90013759b97cde20d2","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV>W: How do I take the medicine, doctor?</DIV><DIV>M: Three times a day and two tablets each time.</DIV><DIV>Q: dafda Where does the conversation most likely take place?</DIV></div>"," ","","0","0","2","/resourcefile/201206/710/20120606133843544.mp3",""
"ff80808136e6ff90013759bacb0d20d4","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV>W: adff Excuse me, can you tell me the way to the central station?</DIV><DIV>M: dfasdf I'm afraid I can't. I've only been here one week myself.</DIV><SPAN style=""FONT-SIZE: 10.5pt"">Q: adfad Why can't the man help the woman? </SPAN></div>"," ","","0","0","2","/resourcefile/201206/710/20120606133853203.mp3",""
"ff80808136e6ff90013759bbed1f20d6","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV>W: adfafd Michael, would you like to eat out tonight?</DIV><DIV>M: adf Oh, I'd really like to, but I have promised my sister to see a movie with her tonight.</DIV><SPAN style=""FONT-SIZE: 10.5pt"">Q: adf What will the man do this evening? </SPAN></div>"," ","","0","0","2","/resourcefile/201206/710/20120606133904739.mp3",""
"ff80808136e6ff90013759bcebff20d8","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV>W: adfadf Why don't you join me at the gym sometime? I can get you a guest pass.</DIV><DIV>M: adfadf Well, maybe someday, but I'm pretty lazy about things like that.</DIV><SPAN style=""FONT-SIZE: 10.5pt"">Q: sdfa What do you know about the man? </SPAN></div>","  ","","0","0","2","/resourcefile/201206/710/20120606133913628.mp3",""
"ff80808136e6ff90013759be371020da","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV>W: Well, what are you going to eat? The pork is very good here.</DIV><DIV>M: Umm…I had pork yesterday. I think I'll have the beef.</DIV><SPAN style=""FONT-SIZE: 10.5pt"">Q: Why doesn't the man want to eat pork? </SPAN></div>"," ","","0","0","2","/resourcefile/201206/710/20120606133922915.mp3",""
"ff80808136e6ff90013759c03f2720dc","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV>M: Pardon me. I asked for filet mignon.</DIV><DIV>W: I'm sorry. I'll see that it's changed.</DIV><SPAN style=""FONT-SIZE: 10.5pt"">Q: Why did the woman apologize? </SPAN></div>"," ","","0","0","2","/resourcefile/201206/710/20120606133932144.mp3",""
"ff80808136e6ff90013759c1280720de","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV>W: Your bike looks quite new. When did you buy it?</DIV><DIV>M: My mother bought it for me when I was ten years old. Now, I'm already 20 years old.</DIV><SPAN style=""FONT-SIZE: 10.5pt"">Q: How long has the man used his bike? </SPAN></div>"," ","","0","0","2","/resourcefile/201206/710/20120606133942489.mp3",""
"ff80808136e6ff90013759c210ed20e0","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV>M: Andy, could you send this document to Mr. White's office?</DIV><DIV>W: Sure, I'll do it right away.</DIV><SPAN style=""FONT-SIZE: 10.5pt"">Q: What will the woman do? </SPAN></div>"," ","","0","0","2","/resourcefile/201206/710/20120606133952588.mp3",""
"ff80808136e6ff90013759c2eb5420e2","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV>W: What kind of T-shirt would you like?</DIV><DIV>M: I'd like black T-shirt in medium size.</DIV><SPAN style=""FONT-SIZE: 10.5pt"">Q: What color does the man like for his T-shirt? </SPAN></div>"," ","","0","0","2","/resourcefile/201206/710/20120606134001389.mp3",""
"ff80808136e6ff90013759cbdb8220f1","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV>W: Are foreign students allowed to work in your country?</DIV><DIV>M: Yes, it's allowed, but only in the summer.</DIV><DIV>Q: When can the foreign students work?</DIV></div>"," ","","0","0","2","/resourcefile/201206/710/20120606140019856.mp3",""
"ff80808136e6ff90013759ccbc2820f3","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV>M: Do you know when John's birthday is?</DIV><DIV>W: May 12, five days earlier than John's.</DIV><DIV>Q: When is John's birthday?</DIV></div>"," ","","0","0","2","/resourcefile/201206/710/20120606140029767.mp3",""
"ff80808136e6ff90013759cd939420f5","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV>W: dff Oh, there is so much dirt on the floor. I wonder how it got there.</DIV><DIV>M: dfasf Let me get the dust pan and brush. I'll clean it up for you.</DIV><SPAN style=""FONT-SIZE: 10.5pt"">Q: What is the man going to do for the woman? </SPAN></div>"," ","","0","0","2","/resourcefile/201206/710/20120606140040799.mp3",""
"ff80808136e6ff90013759ce58b020f7","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV>W: dasf Excuse me, could you tell me where the post office is?</DIV><DIV>M: affd Uh, let me see now. It's on the left next to the drug store.</DIV><DIV>Q: agdsf Where is the drug store?</DIV></div>"," ","","0","0","2","/resourcefile/201206/710/20120606140053488.mp3",""
"ff80808136e6ff90013759cf259020f9","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV>W: adf How do you compare Tom with Jack?</DIV><DIV>M: afd Tom is clever and Jack is honest. I think Jack is more faithful.</DIV><SPAN style=""FONT-SIZE: 10.5pt"">Q: adff What do we learn from this conversation?</SPAN></div>"," ","","0","0","2","/resourcefile/201206/710/20120606140105117.mp3",""
"ff80808136e6ff90013759d0176120fb","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV>W: Can you give me a ride to the station?</DIV><DIV>M: Sure, if we go the same way.</DIV><SPAN style=""FONT-SIZE: 10.5pt"">Q: Where does the conversation most probably take place? </SPAN></div>"," ","","0","0","2","/resourcefile/201206/710/20120606140124135.mp3",""
"ff80808136e6ff90013759d0e77b20fd","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV>M: Any ticket for Washington? I'm going there on business.</DIV><DIV>W: Sorry. But you can transfer in New York.</DIV><DIV>Q: What's the man's destination?</DIV></div>"," ","","0","0","2","/resourcefile/201206/710/20120606140133375.mp3",""
"ff80808136e6ff90013759d1b62020ff","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV>M: Would you like to see a menu?</DIV><DIV>W: No, thank you. I already know what I want to order.</DIV><SPAN style=""FONT-SIZE: 10.5pt"">Q: What is the relationship between the two speakers?</SPAN></div>"," ","","0","0","2","/resourcefile/201206/710/20120606140142871.mp3",""
"ff80808136e6ff90013759d280022101","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV>W: Did you enjoy the concert last night, George?</DIV><DIV>M: I wish I had not gone to see it.</DIV><SPAN style=""FONT-SIZE: 10.5pt"">Q: What does the man mean?</SPAN></div>"," ","","0","0","2","/resourcefile/201206/710/20120606140152475.mp3",""
"ff80808136e6ff90013759d33cad2104","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV>W: Has your brother bought this book yet?</DIV><DIV>M: He bought a history book, but the English textbook was sold out.</DIV><DIV>Q: Which book has the man's brother got?</DIV></div>"," ","","0","0","2","/resourcefile/201206/710/20120606140209103.mp3",""
"ff80808136e6ff90013759dc063a211e","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV><SPAN style=""COLOR: black"">W: Excuse me. Can you tell me the way to Central Square? </SPAN></DIV><DIV><SPAN style=""COLOR: black"">M: Take the second turn on the right and there you are. </SPAN></DIV><DIV><SPAN style=""COLOR: black"">Q: How will the woman go to Central Square? </SPAN></DIV></div>"," ","","0","0","2","/resourcefile/201206/710/2012060511165086.mp3",""
"ff80808136e6ff90013759e7eb5e212e","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV><SPAN style=""COLOR: black"">M: Jenny, could you prepare the report for tomorrow's meeting? </SPAN></DIV><DIV><SPAN style=""COLOR: black"">W: OK. I'll do it right away. </SPAN></DIV><DIV><SPAN style=""COLOR: black"">Q: What's the possible relationship between the two speakers? &nbsp; </SPAN></DIV></div>"," ","","0","0","2","/resourcefile/201206/710/20120606140941624.mp3",""
"ff80808136e6ff90013759e8e6552130","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV><SPAN style=""COLOR: black"">M: adfa I'd like to buy a pair of shoes. </SPAN></DIV><DIV><SPAN style=""COLOR: black"">W: adfaf Please go up on the third floor. </SPAN></DIV><SPAN style=""COLOR: black; FONT-SIZE: 10.5pt"">Q: adfad Where does the conversation most likely take place? </SPAN></div>"," ","","0","0","2","/resourcefile/201206/710/2012060614095296.mp3",""
"ff80808136e6ff90013759e9b1f52132","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV><SPAN style=""COLOR: black"">M: daaa What kind of music do you like? </SPAN></DIV><DIV><SPAN style=""COLOR: black"">W: ad I like pop music and rock music. But, rock music is my favorite. </SPAN></DIV><DIV><SPAN style=""COLOR: black"">Q: adaf What kind of music does the woman like best? </SPAN></DIV></div>"," ","","0","0","2","/resourcefile/201206/710/20120606141000842.mp3",""
"ff80808136e6ff90013759ea98142134","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV><SPAN style=""COLOR: black"">M: How about this red dress, Ann? It's very fashionable. </SPAN></DIV><DIV><SPAN style=""COLOR: black"">W: I don't know. I'm not crazy about red. I think it's a hit too bright for me. </SPAN></DIV><DIV><SPAN style=""COLOR: black"">Q: Why doesn't the woman buy the red dress? </SPAN></DIV></div>"," ","","0","0","2","/resourcefile/201206/710/20120606141016159.mp3",""
"ff80808136e6ff90013759eb6c342136","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV>W: How did Paul do in the race?</DIV><DIV>M: Well, he had a good start, but soon fell behind.</DIV><DIV>Q: What did the man mean?</DIV></div>"," ","","0","0","2","/resourcefile/201206/710/20120606141025894.mp3",""
"ff80808136e6ff90013759ec5b092138","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV>W: addf Why don't you turn on the light. It's so dark.</DIV><DIV>M: adf I don't know where the switch is. My glasses are gone.</DIV><DIV>Q: adf What can we learn from the dialogue?</DIV></div>"," ","","0","0","2","/resourcefile/201206/710/20120606141035204.mp3",""
"ff80808136e6ff90013759ed48552145","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV>W: adf Have you read the book of Gone with the Wind?</DIV><DIV>M: adf No, but I saw the movie, so I know the story.</DIV><DIV>Q: asdf Why does the man know the story?</DIV></div>","  ","","0","0","2","/resourcefile/201206/710/20120606141048112.mp3",""
